adult,id,overview,popularity,title,vote_average,vote_count,release_year,release_month,genre,country,principal_cast,director
False,387801,"Hypnotic, perturbing, and utterly enthralling, The Untamed combines a suspenseful family drama with truly bizarre elements of science fiction and horror. Desperate to flee but consumed by fear, Alejandra, a young mother and working housewife, is trapped in a violent and unsatisfying relationship with her husband, Angel. She leans on her brother Fabián for support, but he has secrets of his own. All of their lives are turned upside down by the arrival of the mysterious Veronica. She convinces them that in the nearby woods, inside an isolated cabin, dwells something not of this world that could be the answer to all of their problems... something whose force they cannot resist and with whom they must make peace or suffer its wrath.",1.414419,The Untamed,5.9,14.0,2016,Mayo,Science Fiction,Mexico,,
False,362610,"David Prowse is an eighty years old actor, who has lived behind Darth Vader's mask during three decades. A group of Star Wars fans find out why he has been apparently forgotten by Lucasfilm during thirty years, and decide to give him back the glory he never had. This is their last opportunity.",1.867981,I Am Your Father,6.9,19.0,2015,Octubre,Documentary,Spain,,
False,402693,"Based on the incredibly true story of a Spanish man with Multiple Esclorosis who tried to finish an Iron-Man: 3,8km swimming, 180km cycling and 42 running. And he was told that he could not make 100 meters.",4.212492,100 Meters,7.6,35.0,2016,Noviembre,Comedy,Portugal,,
False,403911,Self-deprecating comic Sofía Niño de Rivera puts her sarcasm on full display in this stand-up special filmed live at Guadalajara's Degollado Theater.,0.076602,Sofía de Niño Rivera: Exposed,5.0,1.0,2016,Junio,Comedy,Mexico,,
False,361251,"Sebastian is unemployed, finding pleasure only in his old Peugeot. He got married to his girlfriend Jazmin and having no income, he starts a job of a private ride service. One day, a regular customer, Jalil, an old Arab man suggests a long distance drive. During the ride from Buenos Aires of Argentina to La Paz of Bolivia, the two are in conflict with each other constantly. With a series of unexpected accidents, the journey brings a small but important change to both of their lives.",0.247958,Road to La Paz,7.0,3.0,2015,Octubre,Drama,Argentina,,
False,106887,A young couple forsakes their urban existence for life in the exciting but dangerous Peruvian jungle.,0.106034,The Green Wall,6.3,3.0,1970,Abril,Drama,Peru,,
False,373442,"In this tense and immersive tour de force, audiences are taken directly into the line of fire between powerful, opposing Peruvian leaders who will stop at nothing to keep their respective goals intact. On the one side is President Alan Garcia, who, eager to enter the world stage, begins aggressively extracting oil, minerals, and gas from untouched indigenous Amazonian land. He is quickly met with fierce opposition from indigenous leader Alberto Pizango, whose impassioned speeches against Garcia’s destructive actions prove a powerful rallying cry to throngs of his supporters. When Garcia continues to ignore their pleas, a tense war of words erupts into deadly violence.",0.033948,When Two Worlds Collide,0.0,0.0,2016,Enero,Documentary,United Kingdom,,
False,27395,Four women spend the night in an old deserted sanitarium on a mountain. They each in turn fall into the the evil hands of a doctor…,0.674043,Count Dracula's Great Love,6.2,5.0,1973,Mayo,Horror,Spain,,
False,263412,"In a well-acted historical drama about clashes between opposite ends of the economic and cultural spectrum, a literal witch hunt in a Basque village sets orthodox religion against pagan beliefs, feudal lords against the impoverished peasantry, abusive men against defenseless women, and in some ways, Spaniards against Basques. The witches are female and from the lower classes, the persecutors are wealthy white Christians. The story revolves around Garazi (Silvia Munt) whose grandmother is burned at the stake when convicted by the Spanish inquisitor of being a witch, something that brings Garazi under suspicion and eventually into prison. She is tortured in prison and raped by her rejected suitor, the vicious son of a local landlord. While Garazi is suffering her own pain, a struggle on a much broader scale is in the offing.",0.080326,Akelarre,3.0,1.0,1984,Marzo,Horror,Spain,,
False,210653,A faceless killer who hunts women can only be stopped by a detective with a disturbing past.,0.917711,The Man Without a Face,8.0,2.0,1950,Julio,Crime,Mexico,,
False,257487,"Fabian (Dario Grandinetti) works as a bank executive. After one of his colleagues in the bank dies, he falls into crisis. His wife, Mariela (Carolina Peleritti), is a psychologist and has Olga (Mabel Rivera) , an embittered woman who tries to take her frustration out on her, as one of her patients. Fabian will meet a famous blind author (Federico Luppi), who tries to help him. Following his advice, Fabian embarks himself on a relationship with Alicia (Antonella Costa), a young artist that he considers his inevitable love.",0.277213,Inevitable,0.0,0.0,2014,Abril,Drama,Argentina,,
False,403357,The Spanish troops in the Philippines Have to fight for their lives as they are forgot by the Spanish Empire,12.129986,1898. Our Last Men in the Philippines,6.5,39.0,2016,Diciembre,War,Spain,,
False,47121,"In the film, El Sacerdote, played well by Simón Andreu, viewers witness the long, silent, emotional and psychological turmoil of a celibate catholic priest. Despite his strong moral fiber he realizes, human bodies are constantly plagued with sinful images which his faith and profession forbids. After failing to deal with the tormenting demons, he seeks the help of his superiors who offer few options, insisting that spiritual platitudes are sufficient to deal with the ""Devil's temptations"". Despite his best efforts, the haunting memories of his past remain vivid and troubling. Daily, he is reminded of his lustful needs, which range from a young boy to a married village beauty.",0.924511,The Priest,5.0,1.0,1978,Mayo,Drama,Spain,,
False,111708,"Leandro, an unemployed mason and his friend, Tocho, attempt to rob a tobacconist in the Vallecas district of Madrid, but Mrs. Justa, the tobacconist, impedes it alerting the neighbors who notify police. Inside the shop, the confrontation between the two friends and their 'hostages', the tobacconist and her niece Angeles, is relaxing, and a budding sympathy arises between them.",0.782345,The Tobacconist of Vallecas,5.8,9.0,1987,Abril,Comedy,Spain,,
False,98596,"Bilbao. The commander of the Guardia Civil, Evaristo Torrecuadrada discovers that his son Paco of 17 years old is a heroin addict. His hope was to see him in the Military Academy. Paco, by differences with his father, runs away from home with a pistol. The commander begins his quest aided by co-Body, using the means at its disposal to achieve its objective. Lt. Alcantara, an expert on drugs, will be one of the most prominent in this quest. The Civil Guard Commander begins to discover a world that knew nothing. Urko's father, nationalist leader with a heroin adict son, helps in some way to find out. His principles, his life, his struggle, fall into a deep crisis, exacerbated by the developments ...",0.02158,Overdose,5.1,5.0,1983,Septiembre,Drama,Spain,,
False,115903,The plot follows the misadventures of two young friends who are forced into street hustling and ever-expanding life of crime when one impregnates the sister of the other and they need to get the money to pay for her to have an abortion.,1.269717,Colegas,7.3,2.0,1982,Octubre,Drama,Spain,,
False,114051,"Jose Manuel Gomez Perales, ""El Jaro"", lives alone in Madrid, with no other company than his band and his ""girlfriends."" One day he meets Mercedes, a prostitute of Mexican origin. Mercedes falls for him and offers him her home to take him apart from his life of crime.",1.099467,Candy Razors,6.2,6.0,1980,Octubre,Crime,Mexico,,
False,115894,"Madrid, Roberto Orbea is a member of the Spanish communist party. He is married to Carmen, and he has been elected as Deputy in the first democratic elections in Spain. But his enemies, the fascist, know his double life. Roberto likes boys, and they hire Juanito to seduce the politician. They fall in love...",0.414173,The deputy,5.0,2.0,1978,Octubre,Drama,Spain,,
False,80296,"The film begins with a school teacher bidding farewell to his students, who are leaving for the summer. As he is heading home he notices two of his students are hitch-hiking and picks them up. He invites them over for dinner and lodging, which they accept.. The majority of the film from this point on is set at the mansion, where the two students turn from guests to prisoners under the teacher's command. The teacher has a thuggish (yet sensitive) henchman who enforces the teacher's wishes. The teacher begins to sexually humiliate and torture the two students until he has mentally brainwashed them into his way of thinking.",0.721798,Forbidden Love Game,3.5,2.0,1975,Junio,Comedy,Spain,,
False,29333,"Set in the future, the story follows a nurse who tries to bring her own style of relief to people condemned to die. Her identity is a mystery and she may not be quite what she seems.",0.157909,Murder in a Blue World,4.2,3.0,1973,Agosto,Thriller,Spain,,
False,29336,"A young man, Marco, working as a butcher, accidentally kills a taxi driver. His girlfriend Paula wants to go to the police so he has to kill her too. He then has to kill his brother, his brother’s fiancée and his father, who have become suspicious. He gets rid of the bodies by taking them to a slaughter house.",1.292862,The Cannibal Man,6.4,14.0,1973,Junio,Drama,Spain,,
